SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,clv,tenure_monthly_interaction,premium_services_count,tenure_monthly_ratio,tenure_per_premium_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,clv_tier_Medium,clv_tier_High
0,35,89.7,3165.6,0,3039.5,3139.5,2,0.3901895162743644,17.499991250004374,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True
0,17,90.2,1454.15,1,1433.4,1533.4,3,0.18847006442937844,5.666664777778407,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,72,92.4,6786.1,0,6552.8,6652.8,4,0.779220770787654,17.999995500001123,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,28,19.9,543.0,0,457.19999999999993,557.1999999999999,0,1.4070351051741155,28000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,56,25.15,1327.15,1,1308.3999999999999,1408.3999999999999,0,2.2266400705113294,56000000.0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False
0,31,79.85,2404.15,1,2375.35,2475.35,1,0.38822792250184196,30.999969000031,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
0,45,18.85,867.3,0,748.2500000000001,848.2500000000001,0,2.387267777863778,45000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,1,25.75,25.75,0,-74.25,25.75,0,0.03883494994815728,1000000.0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0,2,49.6,114.7,1,-0.7999999999999972,99.2,1,0.04032257983220605,1.9999980000020001,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,6,20.95,109.5,0,25.69999999999999,125.69999999999999,0,0.28639616771378673,6000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0,48,97.05,4692.95,0,4558.4,4658.4,2,0.49459041221442135,23.999988000006,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True
0,25,25.4,546.85,0,535.0,635.0,0,0.984251929753861,25000000.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,64,19.7,1274.05,0,1160.8,1260.8,0,3.248730799556812,64000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0,50,35.0,1782.4,0,1650.0,1750.0,2,1.4285713877551034,24.99998750000625,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0,52,101.25,5301.1,0,5165.0,5265.0,1,0.5135802418411828,51.999948000052,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
1,4,70.2,280.35,0,180.8,280.8,0,0.056980056168375266,4000000.0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,32,90.95,2897.95,0,2810.4,2910.4,0,0.3518416673794209,32000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,45,73.85,3371.0,0,3223.2499999999995,3323.2499999999995,3,0.6093432551206059,14.999995000001666,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,9,88.05,801.3,0,692.4499999999999,792.4499999999999,1,0.10221464960573937,8.999991000009,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
1,66,105.95,6975.25,1,6892.7,6992.7,2,0.6229353409822054,32.99998350000825,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True
0,3,91.85,257.05,1,175.54999999999995,275.54999999999995,1,0.03266194847401254,2.9999970000030003,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,54,20.1,1079.45,0,985.4000000000001,1085.4,0,2.6865670305190528,54000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,1,40.1,40.1,1,-59.9,40.1,1,0.024937655238462465,0.9999990000010001,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,64,110.3,6997.3,0,6959.2,7059.2,3,0.5802357155010361,21.333326222224592,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,31,73.9,2217.15,1,2190.9,2290.9,0,0.4194857859338865,31000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,14,89.8,1129.1,1,1157.2,1257.2,0,0.1559020027182405,14000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
0,12,85.15,979.05,0,921.8000000000001,1021.8000000000001,1,0.14092777286050764,11.999988000012001,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False
1,67,60.95,4119.4,0,3983.65,4083.65,3,1.0992616718742958,22.33332588889137,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,35,72.25,2568.55,1,2428.75,2528.75,3,0.4844290590390442,11.666662777779074,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,45,73.55,3349.1,0,3209.75,3309.75,2,0.6118286796488284,22.499988750005624,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0,10,46.0,492.1,0,360.0,460.0,0,0.21739129962192827,10000000.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,29,58.55,1718.95,0,1597.9499999999998,1697.9499999999998,2,0.4953031512330803,14.499992750003624,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,24,24.6,605.25,0,490.4000000000001,590.4000000000001,0,0.9756097164386294,24000000.0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,66,19.75,1344.5,0,1203.5,1303.5,0,3.3417719826950893,66000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False
0,51,86.35,4267.15,0,4303.849999999999,4403.849999999999,1,0.5906195646714585,50.999949000051004,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
0,45,25.5,1121.05,0,1047.5,1147.5,0,1.7647058131487916,45000000.0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,49,19.0,918.7,0,831.0,931.0,0,2.578947232686988,49000000.0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,29,19.55,521.8,0,466.95000000000005,566.95,0,1.4833758832032795,29000000.0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
0,40,110.1,4469.1,0,4304.0,4404.0,3,0.3633060820771473,13.33332888889037,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,37,96.55,3580.3,1,3472.35,3572.35,0,0.38322112497958444,37000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,25,69.75,1729.35,0,1643.75,1743.75,0,0.3584229339294203,25000000.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,22,50.6,1073.3,0,1013.2,1113.2,1,0.4347826001031107,21.999978000022,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,72,65.6,4566.5,0,4623.2,4723.2,4,1.0975609588786441,17.999995500001123,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,7,40.1,293.3,1,180.7,280.7,1,0.17456358666923724,6.9999930000070005,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
0,33,82.1,2603.1,0,2609.2999999999997,2709.2999999999997,3,0.40194883797869874,10.999996333334556,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,23,79.1,1783.75,0,1719.3,1819.3,2,0.2907711720509334,11.499994250002874,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
1,24,101.25,2440.15,1,2330.0,2430.0,1,0.23703703469593052,23.999976000024002,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,1,79.55,79.55,1,-20.450000000000003,79.55,0,0.012570710087106097,1000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,69,90.65,6322.1,0,6154.85,6254.85,4,0.7611693242011106,17.249995687501077,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,3,20.55,57.4,0,-38.349999999999994,61.650000000000006,0,0.14598539435594188,3000000.0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,56,75.75,4284.65,0,4142.0,4242.0,2,0.7392739176333476,27.999986000007,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True
0,65,110.0,7138.65,0,7050.0,7150.0,3,0.5909090855371901,21.66665944444685,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True
0,71,20.85,1539.75,0,1380.3500000000001,1480.3500000000001,0,3.405275616053927,71000000.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
1,14,80.35,1058.1,0,1024.8999999999999,1124.8999999999999,1,0.1742377078501841,13.999986000014001,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,2,70.15,123.8,0,40.30000000000001,140.3,0,0.02851033459001661,2000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,32,84.05,2781.85,1,2589.6,2689.6,0,0.3807257539473438,32000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,40,67.45,2731.0,0,2598.0,2698.0,2,0.5930318666711362,19.999990000005,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,20.75,20.75,0,-79.25,20.75,0,0.04819276876179428,1000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,1,89.1,89.1,1,-10.900000000000006,89.1,0,0.011223344430714429,1000000.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,7,69.9,497.3,0,389.30000000000007,489.30000000000007,0,0.10014306008379027,7000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,15,51.1,711.15,0,666.5,766.5,0,0.293542068619529,15000000.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,17,94.4,1607.2,1,1504.8000000000002,1604.8000000000002,2,0.18008474385503448,8.499995750002125,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,19,78.25,1490.95,1,1386.75,1486.75,2,0.24281149849442174,9.499995250002375,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,71,25.55,1898.1,0,1714.05,1814.05,0,2.7788648618839584,71000000.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,54,60.0,3273.95,0,3140.0,3240.0,2,0.8999999850000003,26.99998650000675,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,31,90.55,2929.75,0,2707.0499999999997,2807.0499999999997,3,0.3423522877708196,10.333329888890036,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
0,11,76.4,838.7,0,740.4000000000001,840.4000000000001,1,0.14397905570708042,10.999989000011,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,18,84.95,1443.65,0,1429.1000000000001,1529.1000000000001,1,0.2118893441802314,17.999982000018,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
1,72,110.1,7746.7,0,7827.2,7927.2,3,0.6539509477388652,23.999992000002667,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
1,71,99.65,6951.15,0,6975.150000000001,7075.150000000001,1,0.7124937208982065,70.999929000071,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
1,5,45.4,214.75,0,127.0,227.0,2,0.11013215616448996,2.499998750000625,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,38,69.0,2669.45,0,2522.0,2622.0,2,0.5507246296996431,18.99999050000475,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
0,5,48.65,235.2,0,143.25,243.25,1,0.1027749208062709,4.999995000005001,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,2,44.15,92.65,1,-11.700000000000003,88.3,0,0.045300112224233025,2000000.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,52,59.85,3103.25,0,3012.2000000000003,3112.2000000000003,2,0.8688387490586675,25.9999870000065,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,8,75.75,606.25,1,506.0,606.0,0,0.1056105596619068,8000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,68,80.65,5330.2,0,5384.200000000001,5484.200000000001,2,0.8431494005809126,33.9999830000085,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True
0,69,20.55,1403.1,0,1317.95,1417.95,0,3.357664070186663,69000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,42,66.4,2727.8,0,2688.8,2788.8,3,0.6325301109558717,13.999995333334889,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
0,50,100.2,5038.45,0,4910.0,5010.0,2,0.49900199102792425,24.99998750000625,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True
0,1,19.1,19.1,1,-80.9,19.1,0,0.052356018201255586,1000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,80.3,80.3,1,-19.700000000000003,80.3,1,0.01245329996944832,0.9999990000010001,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,33,44.55,1462.6,0,1370.1499999999999,1470.1499999999999,0,0.7407407241135641,33000000.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,7,20.35,150.6,0,42.45000000000002,142.45000000000002,0,0.3439803270771338,7000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,64,91.8,5960.5,0,5775.2,5875.2,3,0.6971677483968656,21.333326222224592,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,1,74.9,74.9,1,-25.099999999999994,74.9,1,0.01335113466820915,0.9999990000010001,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,59,20.2,1192.3,0,1091.8,1191.8,0,2.9207919346142606,59000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0,6,50.35,314.55,0,202.10000000000002,302.1,0,0.11916583675936769,6000000.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,18.8,56.0,0,-43.599999999999994,56.400000000000006,0,0.1595744595971032,3000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,15,20.45,330.8,0,206.75,306.75,0,0.7334962966505478,15000000.0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,13,64.75,877.35,0,741.75,841.75,0,0.20077219767147186,13000000.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False
0,23,98.7,2249.1,0,2170.1,2270.1,1,0.23302937960456555,22.999977000023,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
1,31,89.45,2807.65,0,2672.9500000000003,2772.9500000000003,1,0.34656232144703947,30.999969000031,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,29,58.75,1696.2,0,1603.75,1703.75,3,0.4936170128746041,9.666663444445518,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False
0,49,20.7,1032.05,0,914.3,1014.3,0,2.367149644099051,49000000.0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,56,85.6,4902.8,0,4693.599999999999,4793.599999999999,0,0.6542055998340468,56000000.0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,63,80.3,4995.35,0,4958.9,5058.9,4,0.7845578980752441,15.749996062500983,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True
0,63,79.8,5034.05,0,4927.4,5027.4,2,0.7894736743173726,31.499984250007873,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,24,79.85,1857.75,0,1816.3999999999999,1916.3999999999999,1,0.30056355290465187,23.999976000024002,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1,36,54.1,1992.85,0,1847.6000000000001,1947.6000000000001,2,0.6654343684762594,17.9999910000045,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1,9,80.85,751.65,1,627.65,727.65,0,0.11131725279756027,9000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0,3,24.75,66.95,1,-25.75,74.25,0,0.12121211631466196,3000000.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,21,80.9,1714.95,0,1598.9,1698.9,3,0.25957972485068326,6.999997666667444,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False
0,13,24.5,343.6,0,218.5,318.5,0,0.5306122232403174,13000000.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,1,20.15,20.15,0,-79.85,20.15,0,0.04962778910035786,1000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,25,20.05,520.1,0,401.25,501.25,0,1.2468827308287913,25000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,71,19.6,1387.45,0,1291.6000000000001,1391.6000000000001,0,3.62244879477302,71000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0,66,114.3,7383.7,0,7443.8,7543.8,4,0.5774278164704478,16.49999587500103,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True
0,45,100.3,4483.95,0,4413.5,4513.5,2,0.44865403341322,22.499988750005624,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True
0,22,80.0,1706.45,0,1660.0,1760.0,0,0.27499999656250007,22000000.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
0,67,20.85,1327.4,0,1296.95,1396.95,0,3.213429102473424,67000000.0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,68,89.95,5974.3,0,6016.6,6116.6,1,0.7559755335633626,67.999932000068,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1,49,90.85,4515.85,1,4351.65,4451.65,1,0.539350571938904,48.999951000049,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True
1,4,48.75,179.85,0,95.0,195.0,0,0.08205128036817887,4000000.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,63,80.0,5040.2,0,4940.0,5040.0,4,0.7874999901562502,15.749996062500983,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
0,2,79.7,165.0,1,59.400000000000006,159.4,2,0.025094102570964835,0.99999950000025,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,21,20.35,422.7,0,327.35,427.35,0,1.0319409812314013,21000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,55,57.55,3046.4,1,3065.25,3165.25,3,0.9556906871296146,18.33332722222426,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,20.25,20.25,0,-79.75,20.25,0,0.04938271361073019,1000000.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0,17,19.4,358.05,0,229.79999999999995,329.79999999999995,0,0.8762886146242982,17000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,30,100.4,2936.25,0,2912.0,3012.0,1,0.2988047779003508,29.999970000030004,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,22,57.95,1271.8,0,1174.9,1274.9,3,0.37963761208563224,7.333330888889703,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
0,9,59.5,530.05,0,435.5,535.5,1,0.15126050165948737,8.999991000009,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,1,19.2,19.2,0,-80.8,19.2,0,0.05208333062065986,1000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,21,86.5,1808.7,1,1716.5,1816.5,0,0.2427745636673461,21000000.0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,19,59.55,1144.6,0,1031.45,1131.45,2,0.3190596084120973,9.499995250002375,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,69,103.95,7446.9,1,7072.55,7172.55,2,0.6637806573950875,34.49998275000862,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
1,1,25.1,25.1,1,-74.9,25.1,0,0.03984063586292287,1000000.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,72,103.95,7556.9,0,7384.400000000001,7484.400000000001,4,0.6926406859774826,17.999995500001123,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True
0,70,68.95,4858.7,0,4726.5,4826.5,2,1.0152284116718142,34.99998250000875,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,66,103.1,6595.0,0,6704.599999999999,6804.599999999999,4,0.6401551829276898,16.49999587500103,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,7,24.7,149.05,0,72.9,172.9,0,0.28340079824288267,7000000.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,46,110.2,4972.1,0,4969.2,5069.2,3,0.41742286372574533,15.333328222223924,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,39,48.95,1880.85,1,1809.0500000000002,1909.0500000000002,3,0.7967313422526794,12.999995666668111,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
0,32,62.45,2045.55,0,1898.4,1998.4,2,0.512409919737231,15.999992000004,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
